7;13;0;723;754;1104;891;947;760;830;724;755;653;680;0;456;632;369;642;70;685;19;0;137;526;459;103;510;279;559;101;0;475;0;3;0
7;14;0;697;775;1082;847;1006;790;861;799;845;588;588;0;441;753;299;560;23;678;45;0;158;547;518;143;554;282;594;78;0;459;182;3;0
7;15;0;790;802;1088;875;952;735;897;841;813;710;685;0;470;759;305;605;0;751;48;0;219;547;545;209;538;318;564;78;0;533;260;0;0
7;16;0;908;846;1126;992;1039;876;1072;728;837;729;713;0;439;803;209;716;34;797;50;0;189;624;588;170;441;278;595;172;0;486;0;1;0
7;17;0;679;801;1057;889;951;780;828;692;787;557;620;0;466;733;316;628;0;763;22;0;156;495;478;77;468;315;575;132;0;537;0;2;0
7;18;0;681;766;1078;939;932;698;861;766;779;673;627;0;440;720;261;622;27;718;38;0;148;508;486;69;535;272;599;88;0;459;0;4;0
7;19;0;640;773;1080;917;946;653;768;754;734;636;640;0;433;741;253;629;0;766;37;0;129;497;455;85;466;312;574;92;0;485;0;3;0
7;20;0;647;733;1052;865;956;686;809;697;787;581;560;0;438;718;264;623;20;686;47;0;109;537;437;127;466;278;625;112;0;496;208;8;0
7;21;0;610;730;1061;792;916;646;764;703;802;615;637;0;427;706;310;584;0;685;32;0;129;529;476;158;515;301;586;84;0;501;99;4;0
7;22;0;646;828;1075;850;930;723;824;669;778;600;615;0;438;774;269;582;20;701;49;0;185;489;437;133;469;302;558;113;0;466;0;2;0
7;23;0;640;774;1098;867;943;643;778;682;773;566;610;0;415;672;300;609;0;729;14;0;147;515;473;6;491;285;580;141;0;436;0;1;0
7;24;0;630;756;1035;855;911;627;765;707;774;569;619;0;458;718;299;566;23;682;43;0;101;510;427;68;531;275;561;86;0;481;0;2;0
7;25;0;553;713;956;782;878;637;708;625;684;494;518;0;412;593;284;525;0;649;35;0;119;496;425;59;430;238;516;97;0;400;0;4;0
7;26;0;629;739;1092;868;972;641;776;695;769;612;662;0;427;758;267;637;22;746;48;0;92;551;399;73;516;241;586;42;0;456;0;0;0
7;27;0;654;756;1077;869;972;683;816;728;812;626;638;0;430;638;348;609;0;716;42;0;106;504;409;101;476;257;589;102;0;458;0;1;0
7;28;0;646;824;1086;873;925;742;815;734;723;706;652;0;429;680;318;599;22;691;42;0;194;546;464;134;526;252;575;134;0;465;0;1;0
7;29;0;645;788;1071;854;918;718;849;699;823;566;582;0;447;617;395;590;0;699;26;0;164;520;453;85;506;259;575;68;0;473;0;3;0
7;30;0;647;791;1085;916;933;671;836;683;757;599;634;0;442;619;362;611;21;717;57;0;141;510;459;17;526;254;561;91;0;467;0;3;0
7;31;0;636;757;1050;871;958;637;770;676;733;590;651;0;468;584;400;627;0;740;37;0;105;518;430;65;517;255;577;69;0;457;0;4;0
