05.04.2016;8;179;0;16;32;0;25;14;22;23;7;41;31;37;9;0;44;33;0;36;30;24;0;38;25;0;1;0;0;0;0;0;0;0;1
05.04.2016;9;174;1;21;45;0;30;14;21;25;11;29;25;24;18;0;42;25;0;40;25;21;0;21;31;0;0;0;0;0;0;0;0;0;3
05.04.2016;10;157;0;10;38;0;22;18;23;21;14;37;16;21;13;0;33;31;0;28;27;16;0;22;24;0;0;0;0;0;0;0;0;0;1
05.04.2016;11;163;0;21;51;0;23;16;25;27;21;29;16;31;19;0;31;20;0;32;37;33;0;23;21;0;0;0;0;0;0;0;0;0;4
05.04.2016;12;179;0;18;42;0;21;23;20;26;18;40;16;30;20;0;45;31;0;35;40;24;0;25;26;2;0;0;0;0;0;0;0;0;4
05.04.2016;13;186;0;23;40;0;34;16;23;23;18;43;19;22;17;0;45;37;0;32;29;22;0;26;36;13;0;0;9;0;0;0;0;0;4
05.04.2016;14;205;0;17;32;0;30;18;23;16;24;43;26;23;16;0;45;35;0;46;38;24;0;29;38;17;1;0;15;0;0;0;0;0;1
05.04.2016;15;214;0;18;39;0;25;23;29;35;33;44;26;37;18;0;39;24;0;60;62;25;0;23;29;22;0;0;14;0;0;0;0;0;2
05.04.2016;16;177;0;12;32;0;26;13;19;20;23;36;24;27;13;0;41;34;17;28;37;24;0;27;31;0;0;0;6;0;0;0;0;0;4
05.04.2016;17;163;1;10;25;0;34;9;15;10;22;40;18;34;12;0;40;38;13;22;34;25;0;41;33;0;0;0;3;0;0;0;0;0;0
05.04.2016;18;177;1;9;28;0;30;10;22;7;23;41;21;31;9;0;51;37;8;27;30;27;0;36;31;0;1;0;0;0;0;0;0;0;1
05.04.2016;19;177;0;13;34;0;27;6;21;13;21;46;23;31;12;0;44;35;0;35;33;23;40;35;25;0;1;0;0;0;0;0;0;0;0
05.04.2016;20;169;0;8;37;0;45;16;15;28;6;36;21;33;13;0;36;35;0;33;32;20;45;23;22;0;0;0;0;0;0;0;0;0;0
05.04.2016;21;131;0;0;18;0;25;17;17;25;0;30;14;32;12;0;16;29;0;25;21;19;12;24;16;0;0;0;0;0;0;0;0;0;0
05.04.2016;22;92;0;0;18;0;25;13;14;22;0;23;13;16;6;0;0;30;0;20;0;20;0;31;8;0;0;0;0;0;0;0;0;0;0
05.04.2016;23;86;0;0;25;0;23;20;9;17;0;15;8;8;14;0;0;22;0;17;0;12;0;16;9;0;0;0;0;0;0;0;0;0;0
05.04.2016;24;58;0;0;15;0;14;9;9;6;0;7;4;5;7;0;0;12;0;6;0;6;0;4;9;0;0;0;0;0;0;0;0;0;0
06.04.2016;1;40;0;0;8;0;12;9;9;14;0;12;2;5;2;0;0;19;0;10;0;8;0;7;20;0;0;0;0;0;0;0;0;0;0
06.04.2016;2;81;0;0;14;0;20;12;17;22;0;21;2;3;9;0;0;21;0;11;0;15;0;14;16;0;0;0;0;0;0;0;0;0;0
06.04.2016;3;100;0;0;12;0;33;16;13;17;0;25;3;8;6;0;0;19;0;17;0;20;0;19;11;0;0;0;0;0;0;0;0;0;0
06.04.2016;4;126;0;0;18;0;41;21;16;21;0;34;8;20;6;0;2;30;0;27;3;38;1;26;13;0;0;0;0;0;0;0;0;0;0
06.04.2016;5;165;0;8;25;0;46;12;18;24;3;42;22;27;13;0;35;29;19;29;33;24;38;20;16;0;1;0;0;1;0;0;0;0;0
06.04.2016;6;165;0;11;22;0;23;11;29;23;10;40;27;28;16;0;42;29;29;32;35;21;30;19;25;0;1;0;0;0;0;0;0;0;0
06.04.2016;7;152;0;17;25;0;33;13;25;29;12;36;16;35;6;0;10;43;24;20;37;36;27;16;21;0;0;0;0;0;0;0;0;0;0
06.04.2016;8;174;0;14;30;0;26;14;22;26;5;48;26;34;9;0;0;50;11;34;16;35;28;26;25;0;1;0;3;0;4;0;0;0;3
06.04.2016;9;168;1;21;27;0;31;13;19;23;11;26;24;27;17;0;0;48;0;32;0;38;13;24;26;8;0;0;5;0;10;0;0;0;3
